"ID","TYPE","NAME","LATITUDE","LONGITUDE","COUNTRY","REGION"
"8681","heliport","Methodist Healthcare Heliport","36","-89","US","US-TN"
"8682","heliport","Maury Regional Hospital Heliport","36","-87","US","US-TN"
"8683","small_airport","Higdon Airfield","36","-84","US","US-TN"
"8684","heliport","Brendle's Heliport","37","-83","US","US-TN"
"8685","heliport","Ramada Helistop","37","-83","US","US-TN"
"8686","heliport","Rutledge Falls Heliport","35","-86","US","US-TN"
"8687","small_airport","Eagle Air Airport","30","-95","US","US-TX"
"8688","small_airport","Laas Farm Airport","30","-96","US","US-TX"
"8689","small_airport","Bar 16 Airport","32","-97","US","US-TX"
"8690","small_airport","B & S Ultralightport","29","-95","US","US-TX"
"8691","heliport","Eds Hangar Heliport","33","-97","US","US-TX"
"8692","heliport","Sugar Grove Heliport","30","-96","US","US-TX"
"8693","small_airport","Dentonio Ranch Airport","28","-100","US","US-TX"
"8694","heliport","Cig 804 Heliport","28","-97","US","US-TX"
"8695","small_airport","Landers Ranch Airport","32","-101","US","US-TX"
"45821","small_airport","Four Winds Airport","33","-97","US","US-TX"
"8696","small_airport","Lytle Airpark","29","-99","US","US-TX"
"8697","small_airport","Yoakum Airport","32","-98","US","US-TX"
"8698","small_airport","J Y Ranch-R B Masterson Iii Estate Airport","34","-100","US","US-TX"
"8699","small_airport","Beggs Ranch Airport","33","-101","US","US-TX"
"8700","small_airport","Shoreline Ranch Airport","30","-98","US","US-TX"
"8701","small_airport","Laney Farm Airport","34","-102","US","US-TX"
"8702","small_airport","Muxworthy Airport","32","-98","US","US-TX"
"8703","small_airport","Killion Ranch Airport","33","-100","US","US-TX"
"8704","small_airport","Hart Aerial Airport","34","-102","US","US-TX"
"8705","small_airport","Hawk Ranch Airport","33","-95","US","US-TX"
"8706","small_airport","Bear Trap Airport","43","-113","US","US-ID"
"8707","small_airport","Moose Creek /US Forest Service/ Airport","46","-115","US","US-ID"
"8708","small_airport","Murphy Airport","43","-117","US","US-ID"
"8709","small_airport","New Meadows Airport","45","-116","US","US-ID"
"8710","small_airport","Oakley Municipal Airport","42","-114","US","US-ID"
"8711","small_airport","Pine Airport","43","-115","US","US-ID"
"8712","heliport","Tri-Arc Heliport","41","-112","US","US-UT"
"8713","small_airport","Sabot Airport","38","-78","US","US-VA"
"8714","small_airport","Micro Airport","37","-80","US","US-VA"
"8715","heliport","Lewis Gale Clinic Inc. Heliport","37","-80","US","US-VA"
"8716","small_airport","Tye River Airport","38","-79","US","US-VA"
"8717","heliport","Evergreen Heliport","39","-78","US","US-VA"
"8718","small_airport","Hoffman's Farm Airport","37","-76","US","US-VA"
"8719","small_airport","Aaron Penston Field","37","-79","US","US-VA"
"8720","small_airport","Hazelswart Airport","37","-78","US","US-VA"
"8721","small_airport","Flying T Farm Airport","38","-77","US","US-VA"
"8722","small_airport","Whithall Farm Airport","38","-77","US","US-VA"
"8723","small_airport","J-Z Airport","48","-119","US","US-WA"
"8724","small_airport","Grove Field","46","-122","US","US-WA"
"8725","small_airport","Mexico Farms Airport","40","-79","US","US-MD"
"8726","small_airport","Hoby Wolf Airport","39","-77","US","US-MD"
"45897","heliport","Legacy Salmon Creek Hospital Heliport","46","-123","US","US-WA"
"8727","heliport","Weber Point Heliport","48","-122","US","US-WA"
"8728","small_airport","Pilot's Pastures Airport","47","-123","US","US-WA"
"8729","heliport","Calkins Equipment Company Heliport","48","-122","US","US-WA"
"8730","heliport","Providence Hospital Heliport","48","-122","US","US-WA"
"8731","heliport","General Hospital of Everett Heliport","48","-122","US","US-WA"
"8732","small_airport","Fall City Airport","48","-122","US","US-WA"
"8733","heliport","Raincreek Heliport","46","-122","US","US-WA"
"8734","heliport","Madigan Hospital Heliport","47","-123","US","US-WA"
"8735","small_airport","Friday West Airport","49","-123","US","US-WA"
"8736","small_airport","Waco Field","40","-84","US","US-OH"
"8737","small_airport","Spring Valley Farm Airport","43","-89","US","US-WI"
"8738","small_airport","Williams Airport","44","-89","US","US-WI"
"8739","small_airport","Flying S Ranch Airport","43","-88","US","US-WI"
"8740","small_airport","Bed-Ah-Wick Field","44","-89","US","US-WI"
"8741","heliport","Johnson Wax Heliport","43","-88","US","US-WI"
"8742","seaplane_base","Beaver Dam Lake Seaplane Base","44","-89","US","US-WI"
"8743","small_airport","Aero Estates Airport","43","-88","US","US-WI"
"8744","small_airport","Buzzards Roost Airport","44","-89","US","US-WI"
"8745","small_airport","Jorgensen - Stoller Airport","45","-87","US","US-WI"
"8746","small_airport","Blackhawk Island Airport","43","-89","US","US-WI"
"45901","small_airport","Schmidt Ranch Airport","49","-118","US","US-WA"
"8747","small_airport","Kettle Moraine Airport","44","-88","US","US-WI"
"8748","small_airport","Covered Bridge Fields Airport","43","-88","US","US-WI"
"8749","small_airport","Danielson Field Airport","45","-93","US","US-WI"
"8750","small_airport","Simons Airfield","46","-89","US","US-WI"
"45953","heliport","Overlake Hospital EMS Heliport","48","-122","US","US-WA"
"8751","small_airport","Rab Ranch Airport","31","-98","US","US-TX"
"8752","small_airport","Sky Acres Airport","34","-98","US","US-TX"
"8753","small_airport","Chase Field Industrial Airport","28","-98","US","US-TX"
"8754","heliport","Christus Spohn South Heliport","28","-97","US","US-TX"
"8755","small_airport","Mikeska Field","30","-96","US","US-TX"
"8756","small_airport","Flying Armadillo Field","30","-97","US","US-TX"
"8757","small_airport","Tailwheel Acres Airport","33","-97","US","US-TX"
"8758","small_airport","Gloster Aerodrome","30","-96","US","US-TX"
"8759","small_airport","Hackberry Airport","32","-96","US","US-TX"
"8760","heliport","Life Flight North Fuel Heliport","30","-96","US","US-TX"
"8761","small_airport","Double U Ranch Airport","30","-98","US","US-TX"
"8762","small_airport","Dunham Field","30","-95","US","US-TX"
"8763","small_airport","Skye Dance Airport","30","-97","US","US-TX"
"8764","heliport","John Peter Smith Health Network Heliport","33","-97","US","US-TX"
"8765","small_airport","Barton Field","30","-97","US","US-TX"
"8766","heliport","Austin Diagnostic Medical Center Heliport","30","-98","US","US-TX"
"8767","heliport","Hillcrest Baptist Hospital Heliport","31","-97","US","US-TX"
"8768","small_airport","Heath Canyon Airport","29","-103","US","US-TX"
"8769","small_airport","Pinon Ranch Airport","30","-100","US","US-TX"
"8770","small_airport","Beefmaster's Best Airport","28","-98","US","US-TX"
"8771","small_airport","Judge Lewis Field Mt Ayr Municipal Airport","41","-94","US","US-IA"
"8772","small_airport","New Hampton Municipal Airport","43","-92","US","US-IA"
"8773","small_airport","Paullina Municipal Airport","43","-96","US","US-IA"
"8774","small_airport","Grand Canyon Bar Ten Airstrip","36","-113","US","US-AZ"
"8775","seaplane_base","Ellamar Seaplane Base","61","-147","US","US-AK"
"45274","small_airport","Owen Field","62","-150","US","US-AK"
"8776","heliport","Runkle Stagefield Army Heliport","31","-86","US","US-AL"
"8777","small_airport","Rak Airport","35","-92","US","US-AR"
"8778","small_airport","Eds Field","33","-112","US","US-AZ"
"8779","heliport","Clayton Heliport","34","-115","US","US-CA"
"8780","small_airport","Mysterious Valley Airport","39","-122","US","US-CA"
"8781","heliport","Lookout Center Rooftop Heliport","40","-105","US","US-CO"
"8782","heliport","Global Development Facility Heliport","41","-72","US","US-CT"
"8783","heliport","Maricopa Medical Center Heliport","33","-112","US","US-AZ"
"8784","small_airport","Golden Land Ranch Airport","27","-81","US","US-FL"
"8785","small_airport","Pratt Airport","30","-84","US","US-FL"
"8786","small_airport","Lake Suzy Estates Airport","27","-82","US","US-FL"
"8787","small_airport","Earl L. Small Jr. Field/Stockmar Airport","34","-85","US","US-GA"
"45383","small_airport","Harrington Airport","44","-116","US","US-ID"
"8788","small_airport","Kay Air Airport","40","-86","US","US-IN"
"8789","heliport","Palos Community Hospital Heliport","42","-88","US","US-IL"
"8790","small_airport","Canary's Airport","40","-86","US","US-IN"
"8791","small_airport","Mitek Airport","42","-90","US","US-IL"
"8792","small_airport","Quail Creek Airport","65","-150","US","US-AK"
"8793","small_airport","Airpark Estates Airport","38","-97","US","US-KS"
"8794","small_airport","Madi's Meadows Airport","39","-85","US","US-KY"
"8795","heliport","Leonard J. Chabert Medical Center Heliport","30","-91","US","US-LA"
"8796","small_airport","Clark Field","31","-91","US","US-LA"
"8797","heliport","Wcvb-Tv Heliport","42","-71","US","US-MA"
"299724","heliport","Anne Arundel Medical Center Heliport","39","-77","US","US-MD"
"45447","heliport","Jerry Douglass Heliport","44","-70","US","US-ME"
"8798","heliport","Hawks Landing Heliport","43","-83","US","US-MI"
"8799","small_airport","Royal Wood Aerodrome","39","-94","US","US-MO"
"8800","small_airport","Mountain View Airport","36","-81","US","US-NC"
"8801","small_airport","Crooked Lake Airstrip","48","-101","US","US-ND"
"8802","heliport","Bryan Memorial Hospital Heliport","41","-97","US","US-NE"
"45534","heliport","Liberty National Golf Club Heliport","41","-74","US","US-NJ"
"8804","small_airport","Stafford Airport","43","-78","US","US-NY"
"8805","small_airport","Kruggel Airport","41","-82","US","US-OH"
"8806","heliport","Medcenter Hospital Heliport","41","-83","US","US-OH"
"8807","small_airport","Will and Wiley's Aerodrome","36","-96","US","US-OK"
"8808","small_airport","Warner's Airport","45","-122","US","US-OR"
"8809","heliport","Reichdrill Heliport","41","-78","US","US-PA"
"8810","heliport","Msd Landing Area Heliport","40","-75","US","US-PA"
"8811","small_airport","O Neal Field","35","-82","US","US-SC"
"45829","small_airport","Mag Drop Airport","34","-96","US","US-TX"
"8812","small_airport","Reece Ranch Airport","32","-97","US","US-TX"
"8813","heliport","Knox County Sheriffs Office Heliport","36","-84","US","US-TN"
"8814","small_airport","Bains Private Airport","30","-99","US","US-TX"
"8815","heliport","Peterson Regional Medical Center Heliport","30","-99","US","US-TX"
"8816","small_airport","Woodford Airpark","38","-77","US","US-VA"
"8817","small_airport","Hawk Ridge Airport","37","-79","US","US-VA"
"8818","small_airport","Skatter Creek Airport","47","-123","US","US-WA"
"8819","small_airport","Harju Airport","44","-89","US","US-WI"
"8820","small_airport","Klutts Field","33","-96","US","US-TX"
"8821","small_airport","Montana Creek Airport","62","-150","US","US-AK"
"8822","heliport","Skelly Stagefield Army Heliport","31","-86","US","US-AL"
"8823","small_airport","Skarda/Tollville Airport","35","-92","US","US-AR"
"8824","small_airport","White Mountain Lake Airport","34","-110","US","US-AZ"
"8825","heliport","Area Energy Llc Heliport","34","-118","US","US-CA"
"8826","heliport","Sheriff's Heliport","35","-118","US","US-CA"
"8827","heliport","Lookout Center Parking Lot Heliport","40","-105","US","US-CO"
"8828","small_airport","Rockledge Airport","28","-81","US","US-FL"
"8829","small_airport","Land's Field","31","-85","US","US-FL"
"8830","small_airport","Kings Field","29","-82","US","US-FL"
"8831","heliport","Piedmont Hospital-Newnan Heliport","33","-85","US","US-GA"
"8832","small_airport","Deer Crossing Airport","35","-84","US","US-GA"
"8833","seaplane_base","Skyline Seaplane Base","48","-123","US","US-WA"
"301245","heliport","Nordman / Phillabaum Heliport","49","-117","US","US-ID"
"8834","heliport","The King's Daughters' Heliport","39","-85","US","US-IN"
"8835","heliport","Sarah Bush Lincoln Health Center Heliport","39","-88","US","US-IL"
"8836","small_airport","Minneman Airport","40","-85","US","US-IN"
"8837","seaplane_base","Soaring Sun Seaplane Base","40","-74","US","US-NJ"
"8838","heliport","St Francis Hospital & Medical Center Heliport","39","-96","US","US-KS"
"8839","small_airport","Lincoln Farm Airport","38","-86","US","US-KY"
"8840","small_airport","Southern Helicopters Airport","30","-91","US","US-LA"
"8841","small_airport","Solitude Airstrip","31","-91","US","US-LA"
"8842","seaplane_base","Currier's Seaplane Base","45","-70","US","US-ME"
"8843","heliport","Advance Materials Corp Heliport","42","-73","US","US-MA"
"8844","heliport","Adams Heliport","43","-83","US","US-MI"
"8845","seaplane_base","Amundson Seaplane Base","45","-94","US","US-MN"
"8846","small_airport","Martins Airport","40","-94","US","US-MO"
"8847","small_airport","The Peninsula Airport","37","-94","US","US-MO"
"8848","small_airport","Mattituck Airport","41","-73","US","US-NY"
"8849","heliport","Isbell Heliport","36","-76","US","US-NC"
"8850","small_airport","Rosenau Airport","49","-101","US","US-ND"
"8851","small_airport","Byron Airport","40","-98","US","US-NE"
"8852","small_airport","Propwash Airport","43","-71","US","US-NH"
"8853","heliport","Bergen County Police & Fire Academy Heliport","41","-74","US","US-NJ"
"8854","small_airport","Don Kichote Airport","43","-75","US","US-NY"
"8855","heliport","Gautieri Heliport","43","-78","US","US-NY"
"45722","small_airport","Ames Airport","45","-123","US","US-OR"
"8856","heliport","Lodi Community Hospital Heliport","41","-82","US","US-OH"
"8857","small_airport","Clearwater Airpark","39","-84","US","US-OH"
"8858","heliport","Triad Eye Medical Clinic Heliport","36","-96","US","US-OK"
"8859","heliport","Katu Heliport","46","-123","US","US-OR"
"8860","heliport","Ryon Heliport","41","-76","US","US-PA"
"43026","heliport","Carlisle Regional Medical Center","40","-77","US","US-PA"
"8862","small_airport","Graham Airport","34","-80","US","US-SC"
"8863","heliport","Cypress Fairbanks Medical Center Heliport","30","-96","US","US-TX"
"8864","small_airport","Seaberg Ranch Airport","30","-95","US","US-TX"
"8865","small_airport","Ray's Stall Airport","36","-83","US","US-TN"
"8866","heliport","Baycoast Medical Center Heliport","30","-95","US","US-TX"
"8867","small_airport","Shilling's Airport","33","-94","US","US-TX"
"8868","small_airport","Eagles Nest Airport","37","-76","US","US-VA"
"8869","small_airport","Ranger Creek Airport","47","-122","US","US-WA"
"8870","heliport","St Joseph Community Hospital Heliport","46","-123","US","US-WA"
"8871","heliport","Hudson Hospital Heliport","45","-93","US","US-WI"
"8872","small_airport","Houston Airpark","30","-95","US","US-TX"
"8873","small_airport","Helmericks Airport","70","-150","US","US-AK"
"8874","heliport","Stinson Stagefield Army Heliport","31","-86","US","US-AL"
"8875","heliport","Willow Creek Women's Hospital Heliport","36","-94","US","US-AR"
"8876","heliport","Western Arizona Regional Medical Center Heliport","35","-115","US","US-AZ"
"8877","seaplane_base","Commodore Center Seaplane Base","38","-123","US","US-CA"
"45328","heliport","Platte Valley Medical Center Heliport","40","-105","US","US-CO"
"8878","small_airport","Double Tree Farm Airport","39","-121","US","US-CA"
"8879","heliport","ABC-TV Heliport","34","-118","US","US-CA"
"8880","small_airport","Flying E Airport","40","-104","US","US-CO"
"8881","small_airport","Bandel Airport","40","-80","US","US-PA"
"8882","small_airport","Hidden River Airport","27","-82","US","US-FL"
"45348","heliport","Destin Emergency Care Center Heliport","30","-86","US","US-FL"
"8883","small_airport","Farm Air Service Airport","31","-85","US","US-FL"
"8884","small_airport","Riverside Airport","34","-85","US","US-GA"
"45368","heliport","Hawks Ridge Heliport","34","-84","US","US-GA"
"8885","small_airport","Treasure Gulch Airport","44","-116","US","US-ID"
"8886","small_airport","Lewis Airport","38","-88","US","US-IN"
"8887","small_airport","Heller Airport","42","-90","US","US-IL"
"8888","small_airport","Mooney Field","41","-85","US","US-IN"
"8889","small_airport","Johnson Farm Airport","41","-91","US","US-IL"
"8890","heliport","Hess State Street Heliport","41","-74","US","US-NJ"
"8891","heliport","St Francis Regional Medical Center Heliport","38","-97","US","US-KS"
"8892","heliport","Churchill Downs Heliport","38","-86","US","US-KY"
"8893","small_airport","Wd Flyers Airport","31","-92","US","US-LA"
"8894","small_airport","Pike's Airport","41","-89","US","US-IL"
"8895","small_airport","Couvillion Airport","30","-92","US","US-LA"
"8896","heliport","Poole's Heliport","43","-71","US","US-MA"
"8897","small_airport","Laura's Landing Airport","40","-78","US","US-MD"
"8898","heliport","Munson Medical Center Heliport","45","-86","US","US-MI"
"8899","seaplane_base","Eastmans Medicine Lake Seaplane Base","45","-93","US","US-MN"
"8900","small_airport","Belly Acres Ranch Airport","37","-92","US","US-MO"
"45498","small_airport","Sky Landings Airport","31","-89","US","US-MS"
"8901","small_airport","Wounded Buck Ranch Airport","48","-114","US","US-MT"
"45678","heliport","Davis Regional Heliport","36","-81","US","US-NC"
"8902","small_airport","Flying Dove Field","36","-79","US","US-NC"
"8903","small_airport","Grone Airport","40","-98","US","US-NE"
"8904","heliport","Our Lady's Heliport","40","-75","US","US-NJ"
"8905","heliport","Alstar North Heliport","42","-79","US","US-NY"
"45693","small_airport","Bully Field","36","-79","US","US-NC"
"8906","heliport","Troop A Headquarters Heliport","43","-78","US","US-NY"
"8907","small_airport","Withrotor Airport","42","-120","US","US-OR"
"8908","heliport","Galenstein Park Heliport","39","-84","US","US-OH"
"8909","small_airport","Giovannone Airport","41","-81","US","US-OH"
"45721","small_airport","Smith Field","34","-97","US","US-OK"
"8910","small_airport","Iron Crown Airport","45","-123","US","US-OR"
"8911","heliport","Uniontown Hospital Heliport","40","-80","US","US-PA"
"8912","heliport","St. Joseph Medical Center Heliport","40","-76","US","US-PA"
"45755","heliport","Montrose High School Heliport","42","-76","US","US-PA"
"8913","heliport","Spartanburg Regional Medical Center Heliport","35","-82","US","US-SC"
"8914","small_airport","Standard Industries Airport","29","-99","US","US-TX"
"8915","small_airport","Fenner Ranch Airport","29","-97","US","US-TX"
"8916","heliport","Julkev Heliport","36","-87","US","US-TN"
"8917","heliport","Gray Steel Heliport","30","-95","US","US-TX"
"45845","heliport","South Austin Medical Center Heliport","30","-98","US","US-TX"
"8918","heliport","Wythe County Community Hospital Heliport","37","-81","US","US-VA"
"8919","heliport","Alpha Natural Resources Llc Heliport","37","-82","US","US-VA"
"8920","small_airport","Gollehon Airport","48","-119","US","US-WA"
"8921","heliport","Community Memorial Hospital Heliport","45","-88","US","US-WI"
"8922","small_airport","Southwind Airport","43","-90","US","US-WI"
"8923","heliport","Grafton City Hospital Heliport","39","-80","US","US-WV"
"45937","small_airport","Kissack/Reynolds Airport","44","-105","US","US-WY"
"45822","heliport","General Plumbing Contractors Heliport","30","-95","US","US-TX"
"8924","small_airport","Longhorn Aux Landing Strip","31","-98","US","US-TX"
"8925","small_airport","Morey's Airport","46","-95","US","US-MN"
"8926","small_airport","Mallard Airport","32","-88","US","US-AL"
"8927","small_airport","Yuknis Airport","62","-149","US","US-AK"
"8928","heliport","Tabernacle Stagefield Army Heliport","31","-86","US","US-AL"
"8929","small_airport","Classic Airstrip","36","-91","US","US-AR"
"8930","small_airport","Moreton Airpark","34","-113","US","US-AZ"
"8931","small_airport","Lefko Airport","42","-123","US","US-CA"
"45319","small_airport","Aviation Acres Airport","39","-102","US","US-CO"
"8932","heliport","L A Co Mens Detention Cntr-Main Jail Heliport","34","-118","US","US-CA"
"8933","small_airport","Douthitt Strip","33","-116","US","US-CA"
"8934","small_airport","High Mesa Airport","39","-104","US","US-CO"
"8935","heliport","Blanchette Heliport","42","-73","US","US-CT"
"8936","small_airport","Karlstad Municipal Airport","49","-97","US","US-MN"
"45342","small_airport","Full Throttle Farm Airport","39","-76","US","US-DE"
"8937","heliport","Doral Ocean Beach Resort Heliport","26","-80","US","US-FL"
"8938","small_airport","Scott 2000 Airport","28","-81","US","US-FL"
"8939","small_airport","Gyro Town Usa STOLport","28","-82","US","US-FL"
"8940","heliport","Hartrampf Heliport","34","-84","US","US-GA"
"45371","small_airport","Lt Landing Airport","32","-83","US","US-GA"
"8941","heliport","Shenandoah Hospital Heliport","41","-95","US","US-IA"
"8942","heliport","Alexian Brothers Medical Center Heliport","42","-88","US","US-IL"
"8943","heliport","J W Riley Hospital For Children Heliport","40","-86","US","US-IN"
"8944","small_airport","Clark Airport","40","-91","US","US-IL"
"8945","heliport","The Plant Place Heliport","40","-75","US","US-NJ"
"8946","small_airport","Ney Airport","39","-95","US","US-KS"
"8947","small_airport","Barnes Farm Airport","37","-88","US","US-KY"
"8948","small_airport","Warner-Thunder Hill Airport","31","-90","US","US-LA"
"8949","heliport","Rotor Swing Heliport","42","-88","US","US-IL"
"8950","heliport","Midstream Cameron East Heliport","30","-93","US","US-LA"
"8951","heliport","Westford Regency Heliport","43","-71","US","US-MA"
"8952","seaplane_base","Breezecroft Seaplane Base","39","-76","US","US-MD"
"8953","small_airport","Dyer's Field","45","-71","US","US-ME"
"8954","small_airport","Betsie River Airstrip","45","-86","US","US-MI"
"8955","small_airport","High Grove Airport","44","-92","US","US-MN"
"8956","small_airport","Oerke Enterprises Airport","38","-94","US","US-MO"
"8957","small_airport","Waterfall Airport","46","-111","US","US-MT"
"8958","small_airport","Bayport Aerodrome","41","-73","US","US-NY"
"8959","heliport","Duplin General Hospital Heliport","35","-78","US","US-NC"
"8960","small_airport","Minnkota Private Airport","47","-101","US","US-ND"
"8961","small_airport","Stromsburg Municipal Airport","41","-98","US","US-NE"
"8962","small_airport","Windswept Airport","43","-72","US","US-NH"
"8963","small_airport","Alliance Airport","40","-75","US","US-NJ"
"8964","small_airport","Long Acre Farms Airport","43","-77","US","US-NY"
"45691","small_airport","Whitfield'S East Airport","36","-76","US","US-NC"
"8965","small_airport","Jolamtra Landing Area Airport","42","-77","US","US-NY"
"45711","small_airport","Dade Field","40","-84","US","US-OH"
"8966","heliport","Kettering-Samaritan Health Center Heliport","41","-82","US","US-OH"
"8967","heliport","Associated Enterprises Heliport","42","-81","US","US-OH"
"8968","heliport","Mash Heliport","35","-98","US","US-OK"
"8969","heliport","Saxon's Heliport","44","-123","US","US-OR"
"8970","small_airport","Cedar Acres Private Group Airport","41","-75","US","US-PA"
"45740","heliport","Clearfield Hospital Heliport","41","-78","US","US-PA"
"8971","small_airport","Seeley Lake Airport","47","-113","US","US-MT"
"8972","small_airport","Rowland R Airfield","33","-96","US","US-TX"
"8973","heliport","Texas Regional Medical Center Heliport","33","-97","US","US-TX"
"8974","small_airport","Bertani Ranch Airport","29","-101","US","US-TX"
"8975","small_airport","The Grove/Ranch Airport","31","-98","US","US-TX"
"8976","small_airport","Wheatland Airport","38","-79","US","US-VA"
"8977","small_airport","Murdock's Holly Bu Airport","37","-78","US","US-VA"
"8978","small_airport","North Windham Airport","43","-73","US","US-VT"
"8979","heliport","Bcag - Frederickson Heliport","47","-122","US","US-WA"
"8980","heliport","Black River Memorial Hospital Heliport","44","-91","US","US-WI"
"8981","small_airport","Willie's Airport","46","-92","US","US-WI"
"45918","small_airport","Bocamanu Airport","38","-81","US","US-WV"
"45939","heliport","St John'S Medical Center Heliport","43","-111","US","US-WY"
"45817","heliport","East Texas Medical Center Clarksville Heliport","34","-95","US","US-TX"
"8982","small_airport","Shorthorn Aux Landing Strip","31","-98","US","US-TX"
"8983","small_airport","Murdock Municipal Airport","45","-95","US","US-MN"
"8984","small_airport","Toad Lake Strip","62","-150","US","US-AK"
"8985","heliport","Toth Stagefield Army Heliport","31","-86","US","US-AL"
"8986","small_airport","Griffin Agricultural Airport","34","-91","US","US-AR"
"8987","small_airport","Pleasant Valley Airstrip","34","-111","US","US-AZ"
"8988","small_airport","Lowell City Airport","43","-85","US","US-MI"
"8989","heliport","Mesa Heliport","34","-118","US","US-CA"
"45327","heliport","Michigan River Ranch Heliport","41","-106","US","US-CO"
"8990","small_airport","Salyer Farms Airport","36","-120","US","US-CA"
"8991","heliport","R I An Anaheim Helistop G/L B/201 Heliport","34","-118","US","US-CA"
"8992","heliport","Ibm Building 910 Heliport","40","-105","US","US-CO"
"45341","small_airport","Bee Field","42","-72","US","US-CT"
"8993","seaplane_base","Lake Weir Seaplane Base","29","-82","US","US-FL"
"8994","heliport","Budd Darling Heliport","29","-81","US","US-FL"
"8995","small_airport","Garcon Field","30","-87","US","US-FL"
"8996","heliport","Caleb Heliport","34","-84","US","US-GA"
"8997","small_airport","Isley Field","43","-93","US","US-IA"
"8998","heliport","Good Samaritan Hospital Heliport","39","-88","US","US-IN"
"8999","heliport","City of Geneseo Heliport","41","-90","US","US-IL"
"9000","small_airport","Kenstin Manor Airport","39","-86","US","US-IN"
"9001","heliport","Stauss Hospital - Galena Heliport","42","-90","US","US-IL"
"9002","small_airport","Krassel US Forest Service Airport","45","-116","US","US-ID"
"9003","small_airport","Blocker Field","38","-98","US","US-KS"
"9004","small_airport","Williams Farm Airport","37","-87","US","US-KY"
"9005","heliport","Era Helicopters Cameron Base Heliport","30","-93","US","US-LA"
"9006","small_airport","Lambert Airport","38","-89","US","US-IL"
"9007","heliport","Midstream Cameron West Heliport","30","-93","US","US-LA"
"9008","small_airport","Wilderness Airpark","43","-86","US","US-MI"
"9009","heliport","Barre-Bassett Heliport","42","-72","US","US-MA"
"9010","heliport","Marriott Parking Garage \"Rooftop\" Heliport","39","-77","US","US-MD"
"9011","small_airport","Slip Knot Landing Airport","44","-70","US","US-ME"
"9012","small_airport","Johnson Airport","43","-85","US","US-MI"
"9013","small_airport","Bergemann Airport","44","-94","US","US-MN"
"9014","small_airport","Mistwood Airport","38","-93","US","US-MO"
"9015","small_airport","Haggerty Airport","46","-111","US","US-MT"
"9016","small_airport","Steele Airport","40","-95","US","US-MO"
"9017","small_airport","Mc Gee Field","35","-80","US","US-NC"
"9018","small_airport","Orr Airport","42","-102","US","US-NE"
"42767","heliport","Bountiful Farm","43","-72","US","US-NH"
"9019","heliport","Central Jersey Bank Heliport","40","-74","US","US-NJ"
"9020","heliport","Jet-Line Products Heliport","41","-73","US","US-NY"
"9021","small_airport","Ely Air Park","43","-78","US","US-NY"
"9022","small_airport","Milburn Airport","41","-81","US","US-OH"
"9023","small_airport","Reeds Airport","40","-84","US","US-OH"
"9024","heliport","Columbia Seminole Heliport","35","-97","US","US-OK"
"9025","heliport","Beaverton Corporate Center Heliport","45","-123","US","US-OR"
"9026","small_airport","Kindelberger Landing Strip","41","-80","US","US-PA"
"45737","heliport","A.H. Butz Downtown Allentown Heliport","41","-75","US","US-PA"
"9027","small_airport","Pinehurst State Airport","42","-122","US","US-OR"
"9028","small_airport","The Farm Airport","34","-81","US","US-SC"
"9029","small_airport","Moore Ranch Airport","31","-96","US","US-TX"
"9030","heliport","Police Helicopter Patrol Heliport","30","-95","US","US-TX"
"9031","heliport","North Hills Hospital Heliport","33","-97","US","US-TX"
"9032","small_airport","Thurber Lake Airport","33","-98","US","US-TX"
"9033","small_airport","Cherrystone Airport","37","-76","US","US-VA"
"9034","heliport","Othello Community Hospital Heliport","47","-119","US","US-WA"
"9035","small_airport","Irlbeck Airport","45","-93","US","US-WI"
"9036","small_airport","Prairie View Farm Airport","43","-88","US","US-WI"
"45812","small_airport","Cross-B Airport","29","-98","US","US-TX"
"9037","heliport","Furst Ranch Heliport","33","-97","US","US-TX"
"9038","small_airport","Mcminn Airport","34","-86","US","US-AL"
"9039","small_airport","Honeybee Lake Aero Park Airport","62","-150","US","US-AK"
"9040","heliport","Lucas Army Heliport","31","-86","US","US-AL"
"9041","small_airport","Reeves Private Airport","36","-92","US","US-AR"
"9042","small_airport","Mystery Well Ranch Airport","32","-109","US","US-AZ"
"9043","small_airport","Loma Madera Ranch Airport","33","-117","US","US-CA"
"45334","small_airport","Lux Field","39","-106","US","US-CO"
"9044","small_airport","Van Dyke Strip","39","-121","US","US-CA"
"9045","heliport","Platform Holly Heliport","34","-120","US","US-CA"
"9046","small_airport","Crystal Lakes Airport","41","-106","US","US-CO"
"9047","heliport","Jackson Memorial Hospital Heliport","26","-80","US","US-FL"
"9048","heliport","Sacred Heart Hospital of Pensacola Heliport","30","-86","US","US-FL"
"9049","small_airport","Connell's Wahoo Airport","29","-82","US","US-FL"
"9050","small_airport","Miller Farm Airport","34","-85","US","US-GA"
"45366","heliport","Beaver Creek Lodge Heliport","34","-83","US","US-GA"
"9051","heliport","Gm Heliport","41","-85","US","US-IN"
"9052","small_airport","Bob Davis Flying Service Airport","40","-90","US","US-IL"
"9053","small_airport","Reid-Eash Airport","42","-85","US","US-IN"
"9054","heliport","Shag Bark Farms Heliport","40","-90","US","US-IL"
"9055","heliport","Heli-Ray Heliport","40","-75","US","US-NJ"
"9056","small_airport","Wyrill Farming Airport","40","-99","US","US-KS"
"9057","heliport","Western Baptist Hospital Heliport","37","-89","US","US-KY"
